absolute_squared_residual_reduction_100_to_200,absolute_squared_residual_reduction_10_to_25,absolute_squared_residual_reduction_200_to_400,absolute_squared_residual_reduction_25_to_50,absolute_squared_residual_reduction_50_to_100,actual_fit_initialization_hash_sha256,actual_relative_frobenius_error,actual_relative_squared_frobenius_error,adjacent_budget_residual_reductions_json,bound_tolerance,checkpoint_sha256,completed_requested_budget,compression_factor,convergence_status,decomposition_runtime_seconds,default_explicit_khatri_rao_peak_bytes_avoided,dense_tensor_shape,deterministic_settings,device,failure_exception,gap_above_max_bound,initialization_hash_sha256,initialization_identifier,initialization_matches_other_budgets,initialization_verification,initializer,iteration_budget,largest_completed_iteration_budget,max_unfolding_tail_bound_squared,method,mttkrp_implementation,mttkrp_max_explicit_bytes,mttkrp_rank_chunk_size,numerical_precision,output_mode_svd_residual_squared,parameter_count,parameter_ratio,rank,relative_squared_residual_reduction_100_to_200,relative_squared_residual_reduction_10_to_100,relative_squared_residual_reduction_10_to_25,relative_squared_residual_reduction_200_to_400,relative_squared_residual_reduction_25_to_50,relative_squared_residual_reduction_50_to_100,relative_squared_residual_reduction_smallest_to_largest_completed,seed,smallest_completed_iteration_budget,status
0.0,0.00041675349125180894,0.0,2.752456267351988e-07,0.0,2b72d961895975a102576ea612c8d6af1fd33f40ba30aefa1fd6aefe8b9d0249,0.9379141276806182,0.879682910902895,"{""100_to_200"": {""absolute_squared_residual_reduction"": 0.0, ""relative_squared_residual_reduction"": 0.0}, ""10_to_25"": {""absolute_squared_residual_reduction"": 0.00041675349125180894, ""relative_squared_residual_reduction"": 0.0004737542199427958}, ""200_to_400"": {""absolute_squared_residual_reduction"": 0.0, ""relative_squared_residual_reduction"": 0.0}, ""25_to_50"": {""absolute_squared_residual_reduction"": 2.752456267351988e-07, ""relative_squared_residual_reduction"": 3.1304016925370864e-07}, ""50_to_100"": {""absolute_squared_residual_reduction"": 0.0, ""relative_squared_residual_reduction"": 0.0}}",1e-05,synthetic,True,9.652173913043478,completed_requested_budget_iteration_history_unavailable,0.019498249981552362,288,6x4x3x3,"{""deterministic"": true, ""seed"": 0, ""torch_deterministic_algorithms"": ""warn_only""}",cpu,,0.1769724797051644,2b72d961895975a102576ea612c8d6af1fd33f40ba30aefa1fd6aefe8b9d0249,sha256:2b72d961895975a102576ea612c8d6af1fd33f40ba30aefa1fd6aefe8b9d0249,True,independent_zero_iteration_probe_matches_factors_captured_from_actual_fit,random,10,400,0.7027104311977306,cp,smallnet_hybrid_memory_bounded_mttkrp,0,2,torch.float32,0.6896988807618406,23,0.1036036036036036,1,0.0,0.0004740671118079483,0.0004737542199427958,0.0,3.1304016925370864e-07,0.0,0.0004740671118079483,0,10,completed
0.0,0.00041675349125180894,0.0,2.752456267351988e-07,0.0,2b72d961895975a102576ea612c8d6af1fd33f40ba30aefa1fd6aefe8b9d0249,0.9376919309728773,0.8792661574116432,"{""100_to_200"": {""absolute_squared_residual_reduction"": 0.0, ""relative_squared_residual_reduction"": 0.0}, ""10_to_25"": {""absolute_squared_residual_reduction"": 0.00041675349125180894, ""relative_squared_residual_reduction"": 0.0004737542199427958}, ""200_to_400"": {""absolute_squared_residual_reduction"": 0.0, ""relative_squared_residual_reduction"": 0.0}, ""25_to_50"": {""absolute_squared_residual_reduction"": 2.752456267351988e-07, ""relative_squared_residual_reduction"": 3.1304016925370864e-07}, ""50_to_100"": {""absolute_squared_residual_reduction"": 0.0, ""relative_squared_residual_reduction"": 0.0}}",1e-05,synthetic,True,9.652173913043478,completed_requested_budget_iteration_history_unavailable,0.008508208964485675,288,6x4x3x3,"{""deterministic"": true, ""seed"": 0, ""torch_deterministic_algorithms"": ""warn_only""}",cpu,,0.17655572621391258,2b72d961895975a102576ea612c8d6af1fd33f40ba30aefa1fd6aefe8b9d0249,sha256:2b72d961895975a102576ea612c8d6af1fd33f40ba30aefa1fd6aefe8b9d0249,True,independent_zero_iteration_probe_matches_factors_captured_from_actual_fit,random,25,400,0.7027104311977306,cp,smallnet_hybrid_memory_bounded_mttkrp,0,2,torch.float32,0.6896988807618406,23,0.1036036036036036,1,0.0,0.0004740671118079483,0.0004737542199427958,0.0,3.1304016925370864e-07,0.0,0.0004740671118079483,0,10,completed
0.0,0.00041675349125180894,0.0,2.752456267351988e-07,0.0,2b72d961895975a102576ea612c8d6af1fd33f40ba30aefa1fd6aefe8b9d0249,0.9376917842052453,0.8792658821660164,"{""100_to_200"": {""absolute_squared_residual_reduction"": 0.0, ""relative_squared_residual_reduction"": 0.0}, ""10_to_25"": {""absolute_squared_residual_reduction"": 0.00041675349125180894, ""relative_squared_residual_reduction"": 0.0004737542199427958}, ""200_to_400"": {""absolute_squared_residual_reduction"": 0.0, ""relative_squared_residual_reduction"": 0.0}, ""25_to_50"": {""absolute_squared_residual_reduction"": 2.752456267351988e-07, ""relative_squared_residual_reduction"": 3.1304016925370864e-07}, ""50_to_100"": {""absolute_squared_residual_reduction"": 0.0, ""relative_squared_residual_reduction"": 0.0}}",1e-05,synthetic,True,9.652173913043478,completed_requested_budget_iteration_history_unavailable,0.009403667005244642,288,6x4x3x3,"{""deterministic"": true, ""seed"": 0, ""torch_deterministic_algorithms"": ""warn_only""}",cpu,,0.17655545096828584,2b72d961895975a102576ea612c8d6af1fd33f40ba30aefa1fd6aefe8b9d0249,sha256:2b72d961895975a102576ea612c8d6af1fd33f40ba30aefa1fd6aefe8b9d0249,True,independent_zero_iteration_probe_matches_factors_captured_from_actual_fit,random,50,400,0.7027104311977306,cp,smallnet_hybrid_memory_bounded_mttkrp,0,2,torch.float32,0.6896988807618406,23,0.1036036036036036,1,0.0,0.0004740671118079483,0.0004737542199427958,0.0,3.1304016925370864e-07,0.0,0.0004740671118079483,0,10,completed
0.0,0.00041675349125180894,0.0,2.752456267351988e-07,0.0,2b72d961895975a102576ea612c8d6af1fd33f40ba30aefa1fd6aefe8b9d0249,0.9376917842052453,0.8792658821660164,"{""100_to_200"": {""absolute_squared_residual_reduction"": 0.0, ""relative_squared_residual_reduction"": 0.0}, ""10_to_25"": {""absolute_squared_residual_reduction"": 0.00041675349125180894, ""relative_squared_residual_reduction"": 0.0004737542199427958}, ""200_to_400"": {""absolute_squared_residual_reduction"": 0.0, ""relative_squared_residual_reduction"": 0.0}, ""25_to_50"": {""absolute_squared_residual_reduction"": 2.752456267351988e-07, ""relative_squared_residual_reduction"": 3.1304016925370864e-07}, ""50_to_100"": {""absolute_squared_residual_reduction"": 0.0, ""relative_squared_residual_reduction"": 0.0}}",1e-05,synthetic,True,9.652173913043478,completed_requested_budget_iteration_history_unavailable,0.009449834004044533,288,6x4x3x3,"{""deterministic"": true, ""seed"": 0, ""torch_deterministic_algorithms"": ""warn_only""}",cpu,,0.17655545096828584,2b72d961895975a102576ea612c8d6af1fd33f40ba30aefa1fd6aefe8b9d0249,sha256:2b72d961895975a102576ea612c8d6af1fd33f40ba30aefa1fd6aefe8b9d0249,True,independent_zero_iteration_probe_matches_factors_captured_from_actual_fit,random,100,400,0.7027104311977306,cp,smallnet_hybrid_memory_bounded_mttkrp,0,2,torch.float32,0.6896988807618406,23,0.1036036036036036,1,0.0,0.0004740671118079483,0.0004737542199427958,0.0,3.1304016925370864e-07,0.0,0.0004740671118079483,0,10,completed
0.0,0.00041675349125180894,0.0,2.752456267351988e-07,0.0,2b72d961895975a102576ea612c8d6af1fd33f40ba30aefa1fd6aefe8b9d0249,0.9376917842052453,0.8792658821660164,"{""100_to_200"": {""absolute_squared_residual_reduction"": 0.0, ""relative_squared_residual_reduction"": 0.0}, ""10_to_25"": {""absolute_squared_residual_reduction"": 0.00041675349125180894, ""relative_squared_residual_reduction"": 0.0004737542199427958}, ""200_to_400"": {""absolute_squared_residual_reduction"": 0.0, ""relative_squared_residual_reduction"": 0.0}, ""25_to_50"": {""absolute_squared_residual_reduction"": 2.752456267351988e-07, ""relative_squared_residual_reduction"": 3.1304016925370864e-07}, ""50_to_100"": {""absolute_squared_residual_reduction"": 0.0, ""relative_squared_residual_reduction"": 0.0}}",1e-05,synthetic,True,9.652173913043478,completed_requested_budget_iteration_history_unavailable,0.03498816699720919,288,6x4x3x3,"{""deterministic"": true, ""seed"": 0, ""torch_deterministic_algorithms"": ""warn_only""}",cpu,,0.17655545096828584,2b72d961895975a102576ea612c8d6af1fd33f40ba30aefa1fd6aefe8b9d0249,sha256:2b72d961895975a102576ea612c8d6af1fd33f40ba30aefa1fd6aefe8b9d0249,True,independent_zero_iteration_probe_matches_factors_captured_from_actual_fit,random,200,400,0.7027104311977306,cp,smallnet_hybrid_memory_bounded_mttkrp,0,2,torch.float32,0.6896988807618406,23,0.1036036036036036,1,0.0,0.0004740671118079483,0.0004737542199427958,0.0,3.1304016925370864e-07,0.0,0.0004740671118079483,0,10,completed
0.0,0.00041675349125180894,0.0,2.752456267351988e-07,0.0,2b72d961895975a102576ea612c8d6af1fd33f40ba30aefa1fd6aefe8b9d0249,0.9376917842052453,0.8792658821660164,"{""100_to_200"": {""absolute_squared_residual_reduction"": 0.0, ""relative_squared_residual_reduction"": 0.0}, ""10_to_25"": {""absolute_squared_residual_reduction"": 0.00041675349125180894, ""relative_squared_residual_reduction"": 0.0004737542199427958}, ""200_to_400"": {""absolute_squared_residual_reduction"": 0.0, ""relative_squared_residual_reduction"": 0.0}, ""25_to_50"": {""absolute_squared_residual_reduction"": 2.752456267351988e-07, ""relative_squared_residual_reduction"": 3.1304016925370864e-07}, ""50_to_100"": {""absolute_squared_residual_reduction"": 0.0, ""relative_squared_residual_reduction"": 0.0}}",1e-05,synthetic,True,9.652173913043478,completed_requested_budget_iteration_history_unavailable,0.029172874987125397,288,6x4x3x3,"{""deterministic"": true, ""seed"": 0, ""torch_deterministic_algorithms"": ""warn_only""}",cpu,,0.17655545096828584,2b72d961895975a102576ea612c8d6af1fd33f40ba30aefa1fd6aefe8b9d0249,sha256:2b72d961895975a102576ea612c8d6af1fd33f40ba30aefa1fd6aefe8b9d0249,True,independent_zero_iteration_probe_matches_factors_captured_from_actual_fit,random,400,400,0.7027104311977306,cp,smallnet_hybrid_memory_bounded_mttkrp,0,2,torch.float32,0.6896988807618406,23,0.1036036036036036,1,0.0,0.0004740671118079483,0.0004737542199427958,0.0,3.1304016925370864e-07,0.0,0.0004740671118079483,0,10,completed
0.0,7.927444500843706e-07,0.0,0.0,0.0,3b892f7880209d923e8119f57a83032847639ce4b5a9312362f1e2d407a01712,0.9396022738560047,0.8828524330353744,"{""100_to_200"": {""absolute_squared_residual_reduction"": 0.0, ""relative_squared_residual_reduction"": 0.0}, ""10_to_25"": {""absolute_squared_residual_reduction"": 7.927444500843706e-07, ""relative_squared_residual_reduction"": 8.97935397152161e-07}, ""200_to_400"": {""absolute_squared_residual_reduction"": 0.0, ""relative_squared_residual_reduction"": 0.0}, ""25_to_50"": {""absolute_squared_residual_reduction"": 0.0, ""relative_squared_residual_reduction"": 0.0}, ""50_to_100"": {""absolute_squared_residual_reduction"": 0.0, ""relative_squared_residual_reduction"": 0.0}}",1e-05,synthetic,True,9.652173913043478,completed_requested_budget_iteration_history_unavailable,0.0035553749767132103,288,6x4x3x3,"{""deterministic"": true, ""seed"": 1, ""torch_deterministic_algorithms"": ""warn_only""}",cpu,,0.18014200183764384,3b892f7880209d923e8119f57a83032847639ce4b5a9312362f1e2d407a01712,sha256:3b892f7880209d923e8119f57a83032847639ce4b5a9312362f1e2d407a01712,True,independent_zero_iteration_probe_matches_factors_captured_from_actual_fit,random,10,400,0.7027104311977306,cp,smallnet_hybrid_memory_bounded_mttkrp,0,2,torch.float32,0.6896988807618406,23,0.1036036036036036,1,0.0,8.97935397152161e-07,8.97935397152161e-07,0.0,0.0,0.0,8.97935397152161e-07,1,10,completed
0.0,7.927444500843706e-07,0.0,0.0,0.0,3b892f7880209d923e8119f57a83032847639ce4b5a9312362f1e2d407a01712,0.9396018520048395,0.8828516402909243,"{""100_to_200"": {""absolute_squared_residual_reduction"": 0.0, ""relative_squared_residual_reduction"": 0.0}, ""10_to_25"": {""absolute_squared_residual_reduction"": 7.927444500843706e-07, ""relative_squared_residual_reduction"": 8.97935397152161e-07}, ""200_to_400"": {""absolute_squared_residual_reduction"": 0.0, ""relative_squared_residual_reduction"": 0.0}, ""25_to_50"": {""absolute_squared_residual_reduction"": 0.0, ""relative_squared_residual_reduction"": 0.0}, ""50_to_100"": {""absolute_squared_residual_reduction"": 0.0, ""relative_squared_residual_reduction"": 0.0}}",1e-05,synthetic,True,9.652173913043478,completed_requested_budget_iteration_history_unavailable,0.004991666006390005,288,6x4x3x3,"{""deterministic"": true, ""seed"": 1, ""torch_deterministic_algorithms"": ""warn_only""}",cpu,,0.18014120909319375,3b892f7880209d923e8119f57a83032847639ce4b5a9312362f1e2d407a01712,sha256:3b892f7880209d923e8119f57a83032847639ce4b5a9312362f1e2d407a01712,True,independent_zero_iteration_probe_matches_factors_captured_from_actual_fit,random,25,400,0.7027104311977306,cp,smallnet_hybrid_memory_bounded_mttkrp,0,2,torch.float32,0.6896988807618406,23,0.1036036036036036,1,0.0,8.97935397152161e-07,8.97935397152161e-07,0.0,0.0,0.0,8.97935397152161e-07,1,10,completed
0.0,7.927444500843706e-07,0.0,0.0,0.0,3b892f7880209d923e8119f57a83032847639ce4b5a9312362f1e2d407a01712,0.9396018520048395,0.8828516402909243,"{""100_to_200"": {""absolute_squared_residual_reduction"": 0.0, ""relative_squared_residual_reduction"": 0.0}, ""10_to_25"": {""absolute_squared_residual_reduction"": 7.927444500843706e-07, ""relative_squared_residual_reduction"": 8.97935397152161e-07}, ""200_to_400"": {""absolute_squared_residual_reduction"": 0.0, ""relative_squared_residual_reduction"": 0.0}, ""25_to_50"": {""absolute_squared_residual_reduction"": 0.0, ""relative_squared_residual_reduction"": 0.0}, ""50_to_100"": {""absolute_squared_residual_reduction"": 0.0, ""relative_squared_residual_reduction"": 0.0}}",1e-05,synthetic,True,9.652173913043478,completed_requested_budget_iteration_history_unavailable,0.006126041989773512,288,6x4x3x3,"{""deterministic"": true, ""seed"": 1, ""torch_deterministic_algorithms"": ""warn_only""}",cpu,,0.18014120909319375,3b892f7880209d923e8119f57a83032847639ce4b5a9312362f1e2d407a01712,sha256:3b892f7880209d923e8119f57a83032847639ce4b5a9312362f1e2d407a01712,True,independent_zero_iteration_probe_matches_factors_captured_from_actual_fit,random,50,400,0.7027104311977306,cp,smallnet_hybrid_memory_bounded_mttkrp,0,2,torch.float32,0.6896988807618406,23,0.1036036036036036,1,0.0,8.97935397152161e-07,8.97935397152161e-07,0.0,0.0,0.0,8.97935397152161e-07,1,10,completed
0.0,7.927444500843706e-07,0.0,0.0,0.0,3b892f7880209d923e8119f57a83032847639ce4b5a9312362f1e2d407a01712,0.9396018520048395,0.8828516402909243,"{""100_to_200"": {""absolute_squared_residual_reduction"": 0.0, ""relative_squared_residual_reduction"": 0.0}, ""10_to_25"": {""absolute_squared_residual_reduction"": 7.927444500843706e-07, ""relative_squared_residual_reduction"": 8.97935397152161e-07}, ""200_to_400"": {""absolute_squared_residual_reduction"": 0.0, ""relative_squared_residual_reduction"": 0.0}, ""25_to_50"": {""absolute_squared_residual_reduction"": 0.0, ""relative_squared_residual_reduction"": 0.0}, ""50_to_100"": {""absolute_squared_residual_reduction"": 0.0, ""relative_squared_residual_reduction"": 0.0}}",1e-05,synthetic,True,9.652173913043478,completed_requested_budget_iteration_history_unavailable,0.004689791006967425,288,6x4x3x3,"{""deterministic"": true, ""seed"": 1, ""torch_deterministic_algorithms"": ""warn_only""}",cpu,,0.18014120909319375,3b892f7880209d923e8119f57a83032847639ce4b5a9312362f1e2d407a01712,sha256:3b892f7880209d923e8119f57a83032847639ce4b5a9312362f1e2d407a01712,True,independent_zero_iteration_probe_matches_factors_captured_from_actual_fit,random,100,400,0.7027104311977306,cp,smallnet_hybrid_memory_bounded_mttkrp,0,2,torch.float32,0.6896988807618406,23,0.1036036036036036,1,0.0,8.97935397152161e-07,8.97935397152161e-07,0.0,0.0,0.0,8.97935397152161e-07,1,10,completed
